uncertainty,IT
0.74029,0.98831
0.57823,0.97913
0.23577,0.97078
0.48557,0.9808
0.59676,0.98331
0.33902,0.97245
0.65149,0.98414
0.22584,0.96912
0.32814,0.97579
0.58506,0.98331
0.45932,0.97997
0.45133,0.97997
0.21555,0.96912
0.58657,0.98164
0.5868,0.97997
0.41525,0.97496
0.53032,0.97997
0.35976,0.97412
0.20901,0.96912
0.723,0.98915
0.42678,0.97663
0.37294,0.97746
0.40095,0.97663
0.61138,0.98331
0.51652,0.97913
0.53039,0.98164
0.30422,0.97245
0.26124,0.97078
0.40534,0.97663
0.57948,0.98497
0.65123,0.98164
0.64706,0.98581
0.65119,0.98164
0.49003,0.9783
0.239,0.96995
0.53406,0.9808
0.30056,0.97162
0.23128,0.96828
0.3769,0.97496
0.58678,0.98497
0.087675,0.96244
0.16523,0.96661
0.50425,0.97997
0.4473,0.97997
0.28735,0.97162
0.28862,0.97162
0.42609,0.9808
0.68051,0.97997
0.55278,0.98164
0.62907,0.98331
0.16976,0.96661
0.54687,0.98164
0.64499,0.98164
0.21098,0.96912
0.43453,0.97997
0.54705,0.97997
0.62918,0.97997
0.45327,0.97997
0.8102,0.99165
0.50758,0.9783
0.52788,0.9783
0.51559,0.9783
0.64753,0.98581
0.65934,0.98664
0.26098,0.97245
0.59322,0.98164
0.33371,0.97746
0.45182,0.97663
0.36069,0.97245
0.43397,0.97663
0.57285,0.98331
0.12676,0.96494
0.5661,0.98247
0.61007,0.98164
0.18237,0.96578
0.25811,0.96912
0.51845,0.98164
0.19387,0.96995
0.27374,0.97078
0.36328,0.97663
0.15282,0.96494
0.14644,0.96578
0.44138,0.97579
0.51737,0.9783
0.63756,0.98414
0.5681,0.98664
0.037344,0.95993
0.5968,0.97913
0.28286,0.97078
0.39503,0.97663
0.40136,0.97746
0.54074,0.98414
0.46106,0.97913
0.34364,0.97162
0.23487,0.96995
0.40414,0.97078
0.41728,0.97663
0.38054,0.97329
0.46559,0.97663
0.45985,0.97913
0.33984,0.97496
0.47984,0.9783
0.62519,0.98247
0.60176,0.98581
0.28264,0.97078
0.18425,0.96578
0.79545,0.98998
0.3684,0.97579
0.43603,0.9783
0.33737,0.97579
0.02176,0.9591
0.42405,0.97412
0.46586,0.98331
0.46009,0.97746
0.25409,0.96912
0.45031,0.97663
0.43672,0.97663
0.21507,0.96828
0.37347,0.97579
0.55775,0.97997
0.51643,0.98164
0.25533,0.96995
0.53971,0.98497
0.40913,0.97997
0.59989,0.98664
0.13075,0.96411
0.49748,0.98331
0.78888,0.98915
0.577,0.97997
0.36198,0.97412
0.26449,0.97412
0.16043,0.96661
0.21545,0.96995
0.33645,0.97412
0.25586,0.96912
0.38956,0.97663
0.51077,0.9808
0.24857,0.96995
0.69305,0.98831
0.043547,0.95993
0.54741,0.97997
0.58823,0.98164
0.82263,0.98664
0.32811,0.97329
0.43027,0.98164
0.55592,0.9808
0.52346,0.97913
0.29697,0.97245
0.32236,0.97412
0.41188,0.98164
0.73876,0.9808
0.25362,0.96995
0.38481,0.97496
0.48951,0.9808
0.43567,0.9783
0.23353,0.96995
0.38102,0.97329
0.21454,0.96912
0.38727,0.97579
0.10108,0.96244
0.55547,0.97997
0.4825,0.97496
0.23956,0.97078
0.56059,0.98331
0.1872,0.96995
0.17465,0.96661
0.58724,0.97579
0.25933,0.96995
0.62731,0.98164
0.064836,0.9616
0.55486,0.98247
0.53191,0.98331
0.40955,0.97579
0.57776,0.98831
0.48387,0.9783
0.46708,0.97997
0.19346,0.96828
0.11845,0.96411
0.47211,0.97663
0.33392,0.97496
0.66536,0.98998
0.43356,0.9808
0.74481,0.98998
0.53918,0.97997
0.36212,0.97579
0.17098,0.96661
0.68933,0.98497
0.38778,0.97746
0.23299,0.96995
0.35473,0.97412
0.62708,0.98331
0.59837,0.98247
0.44923,0.97663
0.29168,0.97078
0.38318,0.97412
0.17628,0.96828
0.41818,0.9783
0.50894,0.98164
0.40432,0.97746
0.63233,0.98331
0.41435,0.98164
0.20319,0.96745
0.18631,0.96912
0.27999,0.97162
0.50644,0.98497
0.346,0.97245
0.27984,0.97078
0.38859,0.97913
0.38709,0.97579
0.78883,0.98748
0.59496,0.98748
0.52698,0.9783
0.66268,0.98664
0.53518,0.97913
0.61913,0.98664
0.20618,0.96912
0.77613,0.98414
0.34917,0.97913
0.46769,0.9783
0.55962,0.9808
0.83024,0.99165
0.42067,0.97663
0.555,0.97997
0.32125,0.97412
0.53206,0.98164
0.5367,0.97663
0.215,0.96828
0.22923,0.96828
0.61157,0.9783
0.12526,0.96578
0.15889,0.96494
0.52306,0.98247
0.56301,0.98247
0.27383,0.97162
0.41701,0.97663
0.69456,0.98998
0.21661,0.97078
0.30996,0.97162
0.61816,0.98414
0.26336,0.96995
0.47946,0.97997
0.19539,0.96828
0.4574,0.9808
0.46949,0.97746
0.50491,0.98247
0.38275,0.97579
0.56693,0.98164
0.46194,0.98664
0.30876,0.97329
0.57348,0.98414
0.82452,0.99666
0.27037,0.97162
0.43172,0.97496
0.56633,0.9808
0.56857,0.98497
0.3932,0.9808
0.25187,0.96995
0.52522,0.98164
0.48793,0.97913
0.20645,0.96661
0.36222,0.97663
0.24088,0.97162
0.62732,0.98497
0.13849,0.96494
0.32895,0.97412
0.23337,0.96912
0.37351,0.97496
0.23516,0.96745
0.14346,0.96494
0.57439,0.98664
0.69956,0.98581
0.44908,0.97663
0.33871,0.97496
0.52326,0.98581
0.19446,0.96745
0.62349,0.98998
0.38812,0.97579
0.31102,0.97245
0.38768,0.97579
0.45331,0.97997
0.35956,0.97579
0.16817,0.96745
0.14193,0.96411
0.1973,0.96661
0.53932,0.97997
0.20003,0.96745
0.01874,0.9591
0.31902,0.97245
0.11005,0.96244
0.54549,0.98164
0.44579,0.98164
0.93979,0.9975
0.58923,0.98331
0.58532,0.9808
0.2178,0.97162
0.35053,0.97746
0.432,0.97913
0.45255,0.97913
0.41726,0.9783
0.59417,0.9808
0.23569,0.96828
0.73834,0.98998
0.52323,0.97746
0.43371,0.98164
0.29606,0.97329
0.55002,0.98164
0.4737,0.9808
0.61967,0.98331
0.625,0.98664
0.45262,0.9808
0.64992,0.98497
0.38374,0.97579
0.36763,0.97412
0.38298,0.97663
0.23045,0.96828
0.7755,0.98915
0.5079,0.97913
0.52126,0.98414
0.52661,0.98497
0.40467,0.9783
0.44294,0.97997
0.34002,0.97746
0.48284,0.9808
0.25918,0.97162
0.32985,0.97412
0.42485,0.97579
0.58482,0.98497
0.27752,0.96995
0.7415,0.98581
0.23258,0.97162
0.47554,0.97579
0.25552,0.96995
0.58768,0.98164
0.3418,0.97245
0.21265,0.96912
0.63717,0.98331
0.1954,0.96661
0.32104,0.97496
0.49194,0.9808
0.39697,0.9783
0.23633,0.96912
0.42132,0.97746
0.2801,0.97078
0.43411,0.97579
0.18741,0.96745
0.39486,0.97496
0.40774,0.97412
0.38416,0.97496
0.18159,0.96661
0.18455,0.96661
0.07963,0.9616
0.57418,0.98414
0.62912,0.9808
0.27643,0.97078
0.4179,0.97579
0.32864,0.97162
0.47899,0.9783
0.3407,0.97496
0.48431,0.97913
0.3367,0.97412
0.16884,0.96661
0.61702,0.9808
0.40049,0.97913
0.56803,0.98247
0.096043,0.96244
0.082163,0.9616
0.1616,0.96578
0.12208,0.96327
0.53038,0.98247
0.43228,0.97663
0.52825,0.9808
0.33741,0.97329
0.29428,0.97329
0.21373,0.96745
0.37854,0.97663
0.36669,0.97579
0.40297,0.9808
0.33091,0.97245
0.25039,0.97162
0.65637,0.98998
0.45581,0.97329
0.16661,0.96578
0.60999,0.98331
0.46624,0.97746
0.54847,0.98331
0.31154,0.97162
0.19892,0.96828
0.57609,0.98331
0.5827,0.9783
0.40465,0.97663
0.43307,0.98247
0.22772,0.96912
0.36968,0.97746
0.31514,0.97245
0.55158,0.98414
0.68029,0.98331
0.81308,0.99165
0.51077,0.98164
0.42828,0.97913
0.15489,0.96494
0.613,0.98164
0.60889,0.98414
0.52882,0.9808
0.42348,0.97496
0.42737,0.97997
0.43535,0.97746
0.44548,0.97913
0.29098,0.97329
0.24778,0.97245
0.62481,0.98164
0.54556,0.98414
0.72179,0.98581
0.36236,0.97663
0.071199,0.9616
0.48316,0.97997
0.34087,0.97329
0.65607,0.98497
0.49955,0.9783
0.43313,0.9783
0.35403,0.97579
0.41548,0.97329
0.43915,0.97496
0.6205,0.98164
0.73028,0.98414
0.42312,0.98331
0.12231,0.96327
0.33296,0.97663
0.52846,0.98247
0.31862,0.97245
0.58303,0.98247
0.58152,0.9808
0.28315,0.97162
0.40657,0.97245
0.38453,0.97496
0.51622,0.97663
0.47764,0.97913
0.49115,0.9783
0.47822,0.98247
0.54915,0.98247
0.41847,0.97746
0.48116,0.98247
0.52861,0.98581
0.057885,0.96077
0.30934,0.97245
0.3894,0.97913
0.73254,0.99583
0.69419,0.98497
0.65277,0.98331
0.15043,0.96578
0.061105,0.96077
0.44514,0.9783
0.36204,0.97412
0.22015,0.96912
0.62768,0.98664
0.63839,0.98247
0.3349,0.97496
0.72227,0.98998
0.27065,0.97078
0.4004,0.97997
0.43613,0.9783
0.48788,0.97579
0.44512,0.97663
0.36422,0.97412
0.36427,0.97579
0.59073,0.98915
0.33867,0.97663
0.35543,0.97412
0.19914,0.96745
0.45701,0.98331
0.63037,0.98748
0.2384,0.96912
0.50305,0.9808
0.58,0.98331
0.46065,0.97913
0.30882,0.97412
0.47756,0.97579
0.14683,0.96494
0.40127,0.97663
0.19787,0.96745
0.51603,0.98247
0.47577,0.97746
0.55953,0.98164
0.38935,0.97663
0.41885,0.9808
0.68933,0.98831
0.51592,0.9808
0.52137,0.98247
0.37165,0.97496
0.26891,0.97329
0.33639,0.97329
0.5346,0.97997
0.22637,0.96912
0.63075,0.98414
0.73052,0.98581
0.4963,0.97997
0.3953,0.97997
0.37367,0.97329
0.21204,0.96912
0.25199,0.96661
0.30914,0.97579
0.66051,0.98331
0.10629,0.96327
0.74966,0.98831
0.35033,0.97412
0.20566,0.96578
0.46178,0.97746
0.4065,0.97663
0.142,0.96411
0.47678,0.9808
0.19983,0.96745
0.36788,0.97496
0.62161,0.98497
0.43652,0.97997
0.06215,0.96077
0.26773,0.97078
0.22104,0.96912
0.59779,0.98414
0.60722,0.98247
0.68405,0.98247
0.40143,0.97663
0.35012,0.97496
0.83331,0.98748
0.49512,0.98331
0.57896,0.97746
0.54112,0.9808
0.2536,0.96995
0.58355,0.99082
0.2194,0.96828
0.20491,0.96828
0.19601,0.96745
0.13926,0.96661
0.31053,0.97496
0.21781,0.97078
0.33867,0.97078
0.39007,0.97496
0.40176,0.97663
0.29231,0.97162
0.16973,0.96578
0.61848,0.98831
0.7961,0.98581
0.22265,0.96828
0.69084,0.98331
0.53439,0.99082
0.43406,0.97746
0.29893,0.97496
0.79619,0.98998
0.47644,0.97663
0.47877,0.97997
0.29066,0.97162
0.2223,0.96995
0.29392,0.97412
0.37809,0.97746
0.26876,0.96995
0.66353,0.98497
0.22796,0.96912
0.35754,0.97245
0.45229,0.97997
0.66036,0.98664
0.38232,0.97663
0.46012,0.97746
0.49213,0.98331
0.17559,0.96745
0.16204,0.96578
0.2868,0.97078
0.41793,0.9808
0.37683,0.97579
0.36436,0.97412
0.15041,0.96578
0.58974,0.98581
0.2086,0.96745
0.47594,0.9808
0.57191,0.9808
0.18943,0.96912
0.45609,0.97997
0.38818,0.97496
0.54995,0.97746
0.41862,0.97913
0.3633,0.97746
0.65973,0.98164
0.19682,0.96828
0.51851,0.9783
0.63125,0.98664
0.2913,0.97078
0.16831,0.96578
0.72724,0.98998
0.52352,0.98164
0.3259,0.97329
0.20144,0.96745
0.75673,0.98915
0.37889,0.97579
0.2771,0.97329
0.45695,0.97997
0.29834,0.97245
0.56371,0.98414
0.23874,0.97162
0.21177,0.96828
0.43256,0.98497
0.39867,0.97746
0.36873,0.97579
0.19575,0.96828
0.18331,0.96912
0.38536,0.97496
0.060264,0.96077
0.3152,0.97245
0.41856,0.97496
0.049134,0.96077
0.73258,0.98581
0.23721,0.96995
0.23125,0.96912
0.6337,0.98164
0.1531,0.96661
0.34972,0.97746
0.32759,0.97329
0.48354,0.98164
0.33186,0.97245
0.60455,0.98247
0.21618,0.96828
0.49336,0.97913
0.66811,0.98164
0.34885,0.97412
0.27436,0.96995
0.67234,0.98497
0.45687,0.98497
0.46295,0.97913
0.47254,0.98247
0.45626,0.97913
0.57315,0.98247
0.29563,0.97078
0.5551,0.98331
0.47752,0.98164
0.59945,0.97997
0.14803,0.96661
0.22853,0.97245
0.74319,0.98998
0.51544,0.9808
0.31624,0.97245
0.29776,0.97078
0.47729,0.97997
0.6514,0.9808
0.23623,0.97078
0.29195,0.97162
0.10693,0.96327
0.13799,0.96411
0.31542,0.97579
0.36485,0.9783
0.31504,0.97329
0.44442,0.97913
0.58147,0.98414
0.27121,0.97245
0.54781,0.98247
0.4383,0.97913
0.73202,0.98831
0.60957,0.98414
0.31681,0.97496
0.62891,0.98164
0.24596,0.96912
0.31758,0.97162
0.59651,0.97997
0.81335,0.99165
0.3759,0.9783
0.090403,0.96244
0.56417,0.9808
0.48119,0.97997
0.3472,0.97245
0.34586,0.97245
0.38182,0.97746
0.73618,0.99499
0.69323,0.98581
0.70899,0.98581
0.41146,0.9783
0.48321,0.98164
0.12023,0.96411
0.35348,0.97162
0.16548,0.96578
0.57218,0.9808
0.29998,0.97245
0.36792,0.97412
0.69403,0.98414
0.23195,0.97245
0.19831,0.96661
0.17456,0.96828
0.35804,0.97579
0.78265,0.99082
0.5988,0.97913
0.41428,0.9783
0.70532,0.99082
0.55851,0.98164
0.54717,0.98497
0.41769,0.97663
0.4655,0.9808
0.17881,0.96578
0.39934,0.97496
0.16632,0.96578
0.69484,0.98247
0.63741,0.98164
0.52299,0.9783
0.52057,0.98164
0.10357,0.96327
0.41567,0.97663
0.33453,0.97496
0.55451,0.98497
0.77139,0.98664
0.56877,0.98497
0.079562,0.96244
0.35823,0.97412
0.14674,0.96494
0.78928,0.98998
0.56441,0.9783
0.47527,0.98414
0.33923,0.97329
0.61586,0.98581
0.46696,0.9783
0.66934,0.98915
0.57164,0.97913
0.22494,0.96745
0.34918,0.97579
0.36416,0.97078
0.60505,0.97997
0.70758,0.99082
0.43834,0.97997
0.49042,0.9783
0.32938,0.97245
0.43276,0.9783
0.66292,0.99082
0.44079,0.97997
0.41044,0.97496
0.16993,0.96578
0.5599,0.98164
0.11916,0.96494
0.50423,0.98331
0.16853,0.96661
0.26159,0.97245
0.2018,0.96828
0.50077,0.98164
0.18287,0.96661
0.48154,0.97913
0.38155,0.9783
0.41659,0.97997
0.42596,0.9783
0.55409,0.97663
0.24912,0.96912
0.13315,0.96411
0.23838,0.96912
0.52028,0.97913
0.31199,0.97329
0.11344,0.96411
0.42178,0.97579
0.30848,0.97496
0.36215,0.97663
0.59486,0.98497
0.21686,0.96828
0.44047,0.97997
0.15142,0.96578
0.52167,0.98414
0.36847,0.97496
0.3699,0.97496
0.6371,0.98247
0.12851,0.96327
0.077268,0.9616
0.45765,0.97913
0.56916,0.97997
0.39781,0.97496
0.44483,0.98748
0.43968,0.97913
0.44147,0.97997
0.22288,0.96912
0.82243,0.99165
0.71304,0.98831
0.27929,0.97412
0.63751,0.98414
0.41984,0.97663
0.20915,0.96912
0.53278,0.98247
0.19937,0.96745
0.69224,0.98414
0.49204,0.97913
0.15253,0.96411
0.47038,0.97997
0.23708,0.97078
0.65422,0.9808
0.39314,0.97663
0.49214,0.9808
0.50572,0.98164
0.36577,0.97329
0.33255,0.97412
0.67625,0.9808
0.50438,0.98247
0.18803,0.96578
0.12752,0.96411
0.63795,0.98915
0.37984,0.97496
0.21766,0.96745
0.50263,0.9783
0.50363,0.98331
0.44331,0.9783
0.41783,0.9783
0.42292,0.97579
0.17507,0.96578
0.28774,0.97245
0.31639,0.97663
0.15305,0.96494
0.34279,0.97579
0.52126,0.97997
0.077582,0.96244
0.095731,0.96244
0.26864,0.96995
0.58036,0.98581
0.55132,0.97997
0.6654,0.98581
0.22488,0.96828
0.48955,0.9808
0.55111,0.97997
0.54716,0.9808
0.47437,0.98164
0.31155,0.97913
0.49582,0.98331
0.29652,0.97162
0.12375,0.96411
0.12056,0.96327
0.5168,0.98247
0.46528,0.9808
0.49335,0.97997
0.069308,0.96077
0.087638,0.96244
0.77389,0.98414
0.14934,0.96494
0.3107,0.97329
0.29927,0.97162
0.47917,0.98164
0.69089,0.98331
0.60073,0.98497
0.32826,0.97412
0.41109,0.97663
0.3531,0.97496
0.57235,0.98331
0.23888,0.97078
0.33353,0.97496
0.51335,0.97997
0.42505,0.97663
0.33596,0.97412
0.45986,0.97746
0.25078,0.97245
0.20539,0.96745
0.4979,0.98164
0.27366,0.97329
0.20059,0.96745
0.35018,0.97412
0.6289,0.98581
0.75703,0.99416
0.53527,0.98497
0.46353,0.97579
0.021208,0.9591
0.72445,0.98998
0.53531,0.98247
0.13118,0.96578
0.56831,0.98414
0.77629,0.99583
0.37269,0.97579
0.22972,0.97078
0.069185,0.96327
0.62025,0.98748
0.38351,0.97746
0.31693,0.97329
0.39351,0.97579
0.40492,0.97913
0.61432,0.98414
0.75624,0.98664
0.31078,0.97245
0.84535,0.99082
0.51078,0.9808
0.63336,0.98331
0.2178,0.96995
0.74263,0.98915
0.20764,0.96912
0.56073,0.98414
0.40723,0.97496
0.53027,0.98164
0.20751,0.96828
0.4337,0.97746
0.22505,0.96828
0.071388,0.9616
0.40103,0.97412
0.13476,0.96411
0.64765,0.98581
0.62248,0.98581
0.76038,0.99416
0.53356,0.98581
0.45282,0.98497
0.56827,0.98164
0.37675,0.97579
0.42546,0.9783
0.14311,0.96494
0.56272,0.9808
0.40015,0.97579
0.21332,0.96912
0.4258,0.9783
0.55393,0.9808
0.23032,0.96828
0.33935,0.97579
0.34009,0.97496
0.21079,0.96745
0.34344,0.97496
0.29433,0.97663
0.61249,0.98998
0.35244,0.97496
0.51654,0.9808
0.19348,0.96661
0.33609,0.97496
0.30506,0.97162
0.39169,0.97997
0.49513,0.97997
0.25312,0.97078
0.39851,0.97913
0.441,0.97913
0.58473,0.98497
0.31313,0.97078
0.38254,0.97579
0.47472,0.97746
0.23631,0.96912
0.41668,0.97579
0.7861,0.98998
0.63252,0.97997
0.019302,0.9591
0.74156,0.98748
0.16818,0.96578
0.42898,0.97913
0.1656,0.96578
0.48639,0.9808
0.48574,0.98247
0.27777,0.97162
0.82987,0.98915
0.43506,0.9783
0.34167,0.97496
0.49097,0.98164
0.61941,0.98998
0.47382,0.9783
0.56577,0.98664
0.24224,0.96995
0.48249,0.97997
0.31521,0.97329
0.57935,0.98414
0.74906,0.98831
0.22961,0.97078
0.55631,0.98497
0.38777,0.97579
0.31606,0.97496
0.17012,0.96661
0.38751,0.97579
0.18922,0.96661
0.11776,0.96327
0.34691,0.97245
0.71304,0.99249
0.44777,0.97663
0.53634,0.9783
0.72225,0.98497
0.39506,0.97746
0.12692,0.96411
0.63012,0.98581
0.49828,0.97913
0.31377,0.97412
0.60991,0.98581
0.19743,0.96745
0.65632,0.98497
0.51979,0.98247
0.50712,0.98331
0.70504,0.98998
0.35737,0.97496
0.41157,0.97913
0.53433,0.97997
0.78398,0.99499
0.57298,0.98247
0.49915,0.97913
0.61569,0.98164
0.60632,0.98831
0.23047,0.96912
0.50181,0.9808
0.31995,0.97496
0.1342,0.96411
0.053003,0.96077
0.77154,0.98664
0.40485,0.97496
0.22555,0.96912
0.25334,0.97162
0.4299,0.97496
0.24226,0.97162
0.35825,0.97496
0.31584,0.97329
0.24087,0.96912
0.22021,0.96912
0.56172,0.98247
0.50859,0.9808
0.52639,0.9808
0.7689,0.98831
0.23479,0.96828
0.67036,0.99165
0.35969,0.97579
0.037204,0.95993
0.63765,0.98497
0.47137,0.97913
0.41331,0.97579
0.2321,0.96912
0.46248,0.9808
0.68817,0.98748
0.50097,0.97997
0.31277,0.97412
0.23765,0.96912
0.34335,0.97579
0.28944,0.97245
0.26855,0.97329
0.18098,0.96995
0.10447,0.96411
0.5163,0.98414
0.67128,0.98581
0.57897,0.9783
0.29926,0.97162
0.27537,0.97245
0.79732,0.98915
0.46827,0.9783
0.63599,0.98414
0.17732,0.96661
0.26596,0.97245
0.10971,0.96411
0.29597,0.97245
0.75543,0.99082
0.62469,0.98247
0.62469,0.98331
0.31531,0.97412
0.50118,0.98164
0.12959,0.96411
0.75314,0.98581
0.65002,0.98748
0.49512,0.9783
0.62163,0.98581
0.52944,0.98164
0.12518,0.96327
0.62096,0.98748
0.48754,0.97997
0.43607,0.98164
0.21524,0.96745
0.32065,0.97245
0.38867,0.97746
0.57346,0.98247
0.44701,0.9783
0.061366,0.96077
0.17354,0.96578
0.29027,0.97078
0.30836,0.97412
0.17338,0.96661
0.14272,0.96494
0.022006,0.9591
0.11097,0.96327
0.68242,0.98748
0.091632,0.96244
0.38323,0.97579
0.39866,0.97329
0.47084,0.98164
0.61559,0.98497
0.41535,0.97579
0.53885,0.98164
0.18335,0.96578
0.36035,0.97412
0.34905,0.97245
0.23786,0.96912
0.54841,0.9808
0.5403,0.97913
0.69921,0.98748
0.43071,0.97245
0.13312,0.96411
0.74497,0.99082
0.46272,0.97913
0.75387,0.98998
0.26371,0.96912
0.49546,0.97913
0.51156,0.9808
0.599,0.98247
0.25485,0.97162
0.48498,0.97997
0.64821,0.98331
0.18271,0.96745
0.46508,0.9808
0.48682,0.9808
0.36224,0.97663
0.79212,0.98915
0.38249,0.97579
0.22391,0.96745
0.67689,0.98664
0.24927,0.97078
0.359,0.97412
0.22491,0.96828
0.61506,0.98414
0.25193,0.96912
0.77281,0.99583
0.22565,0.96828
0.64201,0.9808
0.57049,0.98331
0.57864,0.98247
0.39656,0.97997
0.52394,0.97997
0.54923,0.98581
0.35658,0.97162
0.58117,0.98414
0.13701,0.96578
0.5016,0.97997
0.2726,0.97329
0.47022,0.97412
0.29606,0.97412
0.23688,0.96995
0.36157,0.97579
0.29245,0.97078
0.29173,0.97162
0.22882,0.96995
0.25579,0.96828
0.53201,0.98664
0.54695,0.98247
0.68781,0.98915
0.10677,0.96411
0.41169,0.97245
0.31176,0.97412
0.23124,0.96828
0.094379,0.96244
0.49377,0.97746
0.63572,0.98581
0.51799,0.97997
0.29626,0.97245
0.60249,0.98664
0.31189,0.97329
0.34706,0.97412
0.18475,0.96661
0.17818,0.96578
0.6305,0.98581
0.49868,0.98164
0.31412,0.97245
0.6108,0.9808
0.088062,0.96244
0.4045,0.9783
0.3927,0.97579
0.50125,0.98164
0.49611,0.98164
0.39583,0.9783
0.2843,0.97162
0.63161,0.98497
0.41131,0.97746
0.60039,0.9808
0.36091,0.97496
0.6837,0.98581
0.31396,0.97245
0.32672,0.97329
0.24056,0.97162
0.63769,0.98331
0.35038,0.97412
0.31819,0.97579
0.37984,0.97496
0.43298,0.97997
0.30367,0.97412
0.30737,0.97412
0.59251,0.98164
0.5606,0.97913
0.32644,0.97329
0.34831,0.97412
0.53806,0.98164
0.27871,0.96995
0.13922,0.96494
0.18964,0.96661
0.26185,0.96912
0.47526,0.9808
0.23739,0.96745
0.24861,0.96995
0.23506,0.96828
0.16777,0.96995
0.18889,0.96745
0.71227,0.98998
0.65104,0.98748
0.27137,0.97078
0.7317,0.99249
0.10299,0.96327
0.66459,0.98664
0.34699,0.97329
0.37753,0.97579
0.58608,0.98748
0.33191,0.97496
0.56204,0.9808
0.44897,0.98247
0.62291,0.98414
0.29489,0.97078
0.50851,0.97663
0.3663,0.97496
0.415,0.97579
0.13517,0.96494
0.31949,0.97245
0.25921,0.97078
0.076068,0.9616
0.14741,0.96494
0.23106,0.97162
0.21407,0.96745
0.12697,0.96411
0.16224,0.96494
0.49598,0.97913
0.60779,0.97997
0.71326,0.98915
0.39588,0.97746
0.28967,0.97245
0.30261,0.97245
0.42751,0.97579
0.26032,0.97245
0.19413,0.96745
0.27186,0.97078
0.42379,0.97746
0.35171,0.97496
0.3231,0.97412
0.33599,0.97496
0.3963,0.97329
0.36714,0.97496
0.37022,0.97245
0.51644,0.97997
0.32732,0.97412
0.45706,0.98331
0.49518,0.97997
0.56628,0.98414
0.5721,0.98748
0.55201,0.9783
0.54144,0.98247
0.46108,0.9808
0.34233,0.97579
0.40126,0.97579
0.46961,0.98164
0.50539,0.98247
0.066213,0.96077
0.40089,0.97746
0.36799,0.97412
0.56823,0.98247
0.30253,0.97162
0.32041,0.97329
0.42631,0.9783
0.74361,0.98748
0.40466,0.97663
0.3813,0.97579
0.16788,0.96578
0.3076,0.97579
0.23781,0.96912
0.14857,0.96578
0.0672,0.9616
0.80704,0.99165
0.19112,0.96745
0.38414,0.97412
0.24049,0.96828
0.29036,0.97412
0.58507,0.98998
0.30128,0.97162
0.046205,0.96077
0.45602,0.97663
0.52474,0.98581
0.45441,0.98581
0.30591,0.97078
0.38016,0.97579
0.2157,0.96828
0.021754,0.9591
0.43814,0.97412
0.29964,0.97245
0.46571,0.98247
0.60501,0.98414
0.64929,0.98748
0.51796,0.98247
0.57904,0.98414
0.38526,0.97579
0.57445,0.98497
0.20772,0.96745
0.68539,0.98664
0.16636,0.96494
0.6132,0.98497
0.64314,0.98331
0.52535,0.97997
0.41177,0.97913
0.46477,0.9783
0.3663,0.97329
0.35663,0.97663
0.41233,0.98331
0.65553,0.98164
0.28418,0.97162
0.29353,0.97412
0.47144,0.9783
0.26282,0.97245
0.065052,0.9616
0.38225,0.97663
0.11822,0.96411
0.33069,0.97329
0.44154,0.97579
0.62207,0.98581
0.16619,0.96745
0.26993,0.96995
0.43472,0.97663
0.27302,0.97078
0.43271,0.9783
0.33864,0.97078
0.35344,0.97412
0.33259,0.97245
0.40918,0.97913
0.41187,0.97913
0.24359,0.96828
0.37397,0.97496
0.24621,0.96995
0.59255,0.98581
0.56483,0.97997
0.54145,0.9808
0.10949,0.96327
0.17716,0.96745
0.78942,0.98998
0.15375,0.96494
0.34585,0.97412
0.42632,0.9783
0.59654,0.98414
0.5953,0.98831
0.40566,0.97663
0.42681,0.98164
0.60059,0.98414
0.41384,0.9783
0.49059,0.98331
0.30947,0.97496
0.42335,0.97579
0.39406,0.97412
0.66688,0.98581
0.32007,0.97496
0.36942,0.97913
0.5172,0.97746
0.18517,0.96745
0.58254,0.97997
0.47035,0.97663
0.48067,0.97997
0.28573,0.97412
0.30517,0.97412
0.27208,0.97245
0.40124,0.97412
0.32253,0.97329
0.35811,0.97329
0.5182,0.98164
0.35325,0.97245
0.3081,0.97245
0.12104,0.96327
0.31861,0.97329
0.319,0.97412
0.38704,0.97496
0.47352,0.98164
0.037226,0.95993
0.64342,0.98497
0.53148,0.98497
0.39988,0.98247
0.40712,0.97997
0.60223,0.9808
0.33003,0.97329
0.19053,0.96578
0.61419,0.9808
0.62828,0.98664
0.47636,0.98247
0.31181,0.97412
0.64433,0.98664
0.41096,0.97579
0.30263,0.97329
0.48285,0.98247
0.49335,0.9783
0.62314,0.97997
0.54335,0.97663
0.37629,0.97579
0.54282,0.98164
0.47909,0.98164
0.25921,0.96995
0.67875,0.98581
0.32743,0.97663
0.10613,0.96327
0.35904,0.97496
0.27298,0.97329
0.37288,0.97579
0.35853,0.97245
0.78189,0.99499
0.63422,0.98664
0.21385,0.96828
0.14028,0.96411
0.61305,0.98497
0.32207,0.97162
0.074432,0.9616
0.60988,0.98164
0.067401,0.9616
0.31146,0.97329
0.38552,0.9783
0.41493,0.9783
0.36242,0.97496
0.35416,0.97579
0.72723,0.98831
0.62279,0.98414
0.57448,0.98664
0.58934,0.97997
0.28257,0.97162
0.22598,0.96828
0.54413,0.98247
0.11727,0.96327
0.30033,0.97412
0.34958,0.97412
0.41418,0.9783
0.59566,0.98164
0.57327,0.98331
0.11634,0.96411
0.27384,0.97078
